"","SchoolNo","z_s10_ELA","z_s10_math","z_s09_ELA","z_s09_math","z_f08_ELA","z_f08_math","z_05_ELA","z_05_math","z_06_ELA","z_06_math","z_07_ELA","z_07_math","avg_teach_salary_08","Attendance_0809","Attendance_0708","LATCOD08","LONCOD08","FTE08","MEMBER08","PUPTCH08","ulocal08_dum12","urban08","suburb08","TITLEI08","STITLI08","CHARTR08","study","trt","male","white","sped","frpl","lep","county.pop"
"373","2305",19.2965126037598,16.548942565918,17.860294342041,16.3935127258301,22.1897315979004,18.8995895385742,20.9529457092285,17.1847801208496,20.8463802337646,17.1346969604492,21.0787887573242,17.7869071960449,42878,95.67,95.02,40.5777,-85.8208,15.5,252,16.3,0,0,0,0,0,0,0,0,0.477911651134491,0.89959841966629,0.120481930673122,0.248995989561081,0,33503
"374","2306",20.463451385498,18.7003021240234,19.8884410858154,19.1576137542725,22.3939361572266,20.3768653869629,21.7024612426758,19.8056411743164,22.4695587158203,19.4445667266846,23.6417140960693,19.9613151550293,42878,96.64,96.6,40.5112,-85.8256,12.9,209,16.2,0,0,0,1,0,0,0,0,0.526829242706299,0.931707322597504,0.121951222419739,0.26829269528389,0.0195121951401234,33503
"375","2309",19.4114112854004,16.7126770019531,18.5136299133301,17.1644096374512,20.2081413269043,18.846212387085,19.9494171142578,18.8595161437988,20.1072196960449,18.5729866027832,21.1779136657715,18.2262115478516,44719,96.5,95.87,40.6139,-85.5049,14,202,14.4,0,0,0,1,1,0,0,0,0.462809920310974,1,0.256198346614838,0.421487599611282,0,70061
"376","2310",20.5258922576904,17.5359077453613,19.0407676696777,17.1907024383545,20.6411209106445,18.5203456878662,20.3045902252197,18.8353786468506,21.1156005859375,18.6374778747559,22.3294525146484,18.9481544494629,44719,96.04,96.11,40.618,-85.617,8.6,144,16.7,0,0,0,1,0,0,0,0,0.541176497936249,0.952941179275513,0.211764708161354,0.341176480054855,0,70061
"377","2328",18.597261428833,15.82555103302,17.440673828125,15.7864360809326,21.4231204986572,18.2999687194824,19.9710350036621,16.3910179138184,19.5958061218262,16.4485397338867,20.3065948486328,17.4342651367188,40865,96.26,96.22,40.3852,-85.6717,15.2,245,16.1,0,0,0,0,0,0,0,0,0.473469376564026,0.963265299797058,0.171428576111794,0.408163279294968,0,70061
"378","2329",19.8300743103027,16.70237159729,19.1555824279785,17.235143661499,21.1256561279297,19.3024272918701,20.0905094146729,19.0721588134766,20.0428810119629,18.0819435119629,21.0989379882812,18.3684253692627,40865,96.64,95.8,40.4122,-85.6483,28.2,345,12.2,0,0,0,1,0,0,0,0,0.518918931484222,0.989189207553864,0.237837836146355,0.46486485004425,0,70061
"379","2335",17.9973659515381,17.059663772583,16.9046974182129,16.6981086730957,21.9414920806885,19.0616283416748,21.2415256500244,17.9907131195068,21.1904258728027,17.7966194152832,22.1201915740967,18.7129592895508,43667,95.91,96.26,40.4881,-85.6215,31,547,17.6,0,0,0,1,1,0,0,0,0.515037596225739,0.953007519245148,0.142857149243355,0.541353404521942,0,70061
"380","2346",20.6978492736816,16.5831642150879,19.6924591064453,16.8808479309082,19.4338359832764,18.3078842163086,19.3871898651123,18.6501808166504,19.779468536377,18.0171928405762,20.1899738311768,18.0640907287598,43667,96.05,96.01,40.4952,-85.602,35.9,667,18.6,0,0,0,1,1,0,0,0,0.550595223903656,0.952380955219269,0.20833332836628,0.55654764175415,0,70061
"381","2350",18.0051116943359,16.1512985229492,16.542308807373,15.8416976928711,21.7578392028809,18.2305107116699,20.4693908691406,17.2985019683838,20.7900257110596,17.1953926086426,21.760046005249,18.0943298339844,47628,94.63,94.88,40.5691,-85.6931,34,655,19.3,0,0,0,1,1,0,0,0,0.514728665351868,0.632558166980743,0.179844960570335,0.565891444683075,0.0434108525514603,70061
"382","2357",17.6139507293701,16.2044506072998,16.0362281799316,15.8652429580688,20.8860359191895,17.9188804626465,20.298641204834,16.9887046813965,20.2530956268311,16.6577453613281,21.1415271759033,17.5125732421875,47628,94.98,94.84,40.527,-85.6634,30,462,15.4,0,0,0,1,1,0,0,0,0.501089334487915,0.50544661283493,0.276688456535339,0.71023964881897,0.0348583869636059,70061
"383","2369",19.577428817749,15.005464553833,18.9371128082275,15.2514400482178,18.452278137207,16.8916358947754,18.3991107940674,17.8311653137207,18.9596881866455,17.2645626068115,19.4347610473633,16.9491958618164,47628,94.16,94.16,40.5672,-85.6425,16.3,319,19.6,0,0,0,1,1,0,0,0,0.52439022064209,0.579268276691437,0.219512194395065,0.762195110321045,0.0426829271018505,70061
"384","2393",21.1556854248047,16.4932022094727,19.9566612243652,16.8470191955566,20.023250579834,18.2843112945557,19.7955722808838,18.5818901062012,19.9907207489014,17.7763500213623,20.6970825195312,18.1374015808105,47628,96.32,96.18,40.5745,-85.6894,20.2,475,23.5,0,0,0,1,1,0,0,0,0.575107276439667,0.660944223403931,0.167381972074509,0.613733887672424,0.0300429183989763,70061
"385","2401",19.7523727416992,15.2004795074463,19.1528644561768,15.4826030731201,19.3916664123535,17.7979068756104,18.8836975097656,18.5659065246582,19.1755809783936,17.9126453399658,19.7759380340576,17.5615100860596,47628,95.07,95.01,40.5539,-85.6894,14.8,289,19.5,0,0,0,1,1,0,0,0,0.486301362514496,0.589041113853455,0.321917802095413,0.705479443073273,0.0410958901047707,70061
"386","2405",20.9261932373047,16.4269905090332,20.5742225646973,17.2435646057129,20.3163738250732,19.0002632141113,20.1878108978271,18.9624977111816,20.388542175293,18.4905815124512,20.944995880127,18.5546779632568,47628,96.39,96.16,40.5719,-85.664,17.8,410,23,0,0,0,0,0,0,0,0,0.477386921644211,0.708542704582214,0.135678395628929,0.36180904507637,0.015075377188623,70061
"387","2409",18.9586238861084,14.5022277832031,18.5920829772949,15.592583656311,18.5966777801514,17.5771827697754,18.6608829498291,18.5024089813232,19.2867374420166,17.3685321807861,19.2047004699707,16.865837097168,47628,93.69,93.88,40.5346,-85.667,19.2,298,15.5,0,0,0,1,1,0,0,0,0.508474588394165,0.319327741861343,0.294117659330368,0.865546226501465,0.0336134470999241,70061
"389","2417",20.2465515136719,16.931037902832,19.1498718261719,17.1758270263672,20.5813121795654,18.9707527160645,20.5852737426758,19.264347076416,20.9722137451172,18.6911506652832,21.5500984191895,18.9384517669678,45643,96.2,96.51,39.0241,-86.944,30.8,575,18.7,0,0,0,1,0,0,0,0,0.514657974243164,0.964169383049011,0.133550494909286,0.33224755525589,0,70061
"390","2419",18.2214069366455,15.6393136978149,17.5499267578125,16.1221809387207,21.6984195709229,18.1402282714844,20.5330123901367,16.7023963928223,20.1492938995361,16.5081748962402,20.6256561279297,17.0916194915771,45643,96.18,96.37,39.0259,-86.9448,30,530,17.7,0,0,0,0,0,0,0,0,0.516666650772095,0.966666638851166,0.138888895511627,0.316666662693024,0,70061
"391","2429",18.4399452209473,15.9921131134033,17.1660919189453,15.1579132080078,21.1342430114746,17.5850944519043,20.1497840881348,16.3605556488037,19.6918525695801,16.1543273925781,20.1349220275879,17.1437797546387,48969,96.85,96.81,39.0401,-87.0362,30,384,12.8,0,0,0,1,1,0,0,0,0.560000002384186,0.986666679382324,0.16666667163372,0.526666641235352,0,70061
"392","2433",20.0050430297852,15.6375885009766,18.4315757751465,14.9597644805908,19.7534275054932,17.880090713501,20.2858848571777,18.8743438720703,20.9109573364258,18.3876686096191,20.0131797790527,17.9540271759033,49774,95.93,95.4,39.0365,-86.7282,28.6,521,18.2,0,0,0,1,1,0,0,0,0.550802111625671,0.967914462089539,0.25133690237999,0.588235318660736,0.00534759368747473,70061
"393","2436",19.1625537872314,16.6458225250244,18.0775852203369,16.7557487487793,21.682300567627,18.825439453125,21.0029830932617,18.1593341827393,21.1945705413818,17.8258590698242,21.6370658874512,18.065315246582,49774,96.7,95.98,39.0267,-86.9373,23.8,425,17.9,0,0,0,1,1,0,0,0,0.489411771297455,0.976525843143463,0.1760563403368,0.396713614463806,0.00234741787426174,70061
"394","2438",18.7842388153076,16.3130970001221,17.9240951538086,16.6436805725098,21.6906318664551,18.5378246307373,20.0842819213867,16.8387508392334,20.2221431732178,17.0943870544434,20.6241226196289,17.9950485229492,45428,97.6,98.13,39.0422,-87.1674,10.6,217,20.5,0,0,0,1,0,0,0,0,0.528037369251251,0.9532710313797,0.107476636767387,0.359813094139099,0,70061
"395","2441",20.1169300079346,16.7852745056152,18.8272094726562,16.9050712585449,20.5910530090332,18.7317695617676,20.5543670654297,19.0313854217529,20.8213634490967,18.6226997375488,21.8011264801025,18.5969562530518,45428,96.08,96.25,39.042,-87.1618,42,788,18.8,0,0,0,1,1,0,1,1,0.502358496189117,0.971698105335236,0.115566037595272,0.410377353429794,0,70061
"396","2445",18.1672267913818,15.4429016113281,16.916332244873,14.7879772186279,20.4033813476562,16.546760559082,19.5366096496582,16.1166744232178,19.1382026672363,15.9218311309814,19.4440574645996,15.922703742981,45303,95.88,95.94,39.1707,-87.2113,26.7,398,14.9,0,0,0,1,0,0,0,0,0.518248200416565,0.970802903175354,0.211678832769394,0.510948896408081,0,70061
"397","2449",19.4122066497803,16.3088874816895,18.048469543457,16.4173774719238,19.7934894561768,18.2566204071045,19.4378662109375,18.2030086517334,19.8393707275391,17.9290237426758,21.0215435028076,18.3350791931152,45303,95.7,96.06,39.1707,-87.2113,29,487,16.8,0,0,0,1,1,0,1,1,0.488461524248123,0.980769217014313,0.165384620428085,0.592307686805725,0,33165
"398","2457",20.039909362793,17.3942031860352,18.6974143981934,16.5619926452637,21.0228691101074,19.21240234375,19.8973388671875,18.2720623016357,20.5574283599854,18.3305244445801,21.4993877410889,18.8687705993652,48969,96.34,96.2,38.9611,-87.1139,15.9,199,12.5,0,0,0,1,1,0,0,0,0.55932205915451,0.97457629442215,0.22881355881691,0.52542370557785,0,33165
"399","2460",20.3035411834717,16.9475727081299,18.941520690918,16.8696250915527,20.4860343933105,18.7687931060791,20.1370029449463,18.7032623291016,20.7710609436035,18.4344158172607,21.5559349060059,18.2675094604492,48969,97.21,96.93,39.1188,-86.9867,17.1,263,15.4,0,0,0,1,0,0,0,0,0.531914889812469,1,0.0851063802838326,0.418439716100693,0,33165
"400","2465",20.9543991088867,16.6249084472656,20.0185432434082,16.760648727417,19.9486179351807,18.3999633789062,20.4975929260254,19.3217887878418,20.5806999206543,18.3824043273926,20.875919342041,18.2162437438965,45270,94.85,95.26,40.1362,-86.2155,29,502,17.3,0,0,0,1,0,0,0,0,0.542510092258453,0.963562726974487,0.218623489141464,0.356275290250778,0.0242914985865355,33165
"401","2466",21.6284580230713,16.9917602539062,20.2131805419922,16.9587554931641,21.3883399963379,19.058988571167,21.3359088897705,20.3927440643311,21.7730293273926,19.4491500854492,22.2249374389648,19.5235176086426,47693,97.57,97.61,39.9696,-85.9442,45,964,21.4,0,0,1,0,0,0,0,0,0.52698415517807,0.834920644760132,0.168253973126411,0.0349206365644932,0.0380952395498753,33165
"402","2468",21.8078308105469,17.3461647033691,20.6412906646729,17.1204681396484,21.6297836303711,19.4537258148193,20.9920101165771,19.9475326538086,21.3734893798828,19.4831409454346,21.8476390838623,19.4624576568604,47693,97.16,96.68,39.9795,-86.0155,33.3,618,18.6,0,0,1,1,0,0,0,0,0.514893591403961,0.804255306720734,0.131914898753166,0.136170208454132,0.0638297870755196,33165
"403","2469",21.9250221252441,17.5099048614502,20.1559543609619,17.1287384033203,21.2116203308105,19.3711853027344,21.1707763671875,20.8897171020508,21.3213005065918,19.6369094848633,21.8200016021729,19.5608654022217,47693,97.31,97.34,39.9549,-86.0137,25.5,476,18.7,0,0,1,0,0,0,0,0,0.45652174949646,0.83695650100708,0.173913046717644,0.108695648610592,0.0217391308397055,33165
"404","2470",21.1655216217041,16.9497928619385,19.9695167541504,16.7293071746826,21.2118911743164,18.8600158691406,20.8915977478027,19.9302520751953,21.3130664825439,19.3421649932861,21.737434387207,19.3780937194824,47693,97.6,97.72,39.9857,-85.9957,33,621,18.8,0,0,1,0,0,0,0,0,0.522633731365204,0.784552872180939,0.235772356390953,0.134146347641945,0.0284552853554487,33165
"405","2471",21.0867805480957,16.4653129577637,19.9918441772461,17.077995300293,21.1331424713135,18.8780326843262,22.5195560455322,20.6293487548828,21.6667594909668,19.2996654510498,21.6924514770508,19.0721130371094,47693,97.57,97.27,39.9647,-85.9668,34.5,679,19.7,0,0,1,1,0,0,0,0,0.474820137023926,0.730215847492218,0.201438844203949,0.129496395587921,0.0467625893652439,33165
"406","2473",21.2768688201904,16.5463333129883,20.0442752838135,16.5813789367676,20.8082160949707,18.5146522521973,20.7495765686035,19.8531246185303,21.6087646484375,19.469747543335,21.5918807983398,19.1239051818848,47693,97.11,97.29,39.9644,-85.9206,31,654,21.1,0,0,1,0,0,0,0,0,0.495934963226318,0.768292665481567,0.138211384415627,0.0813008099794388,0.0203252024948597,33165
"407","2474",21.8085155487061,17.5090217590332,20.5209274291992,17.4712390899658,21.4282093048096,19.4917373657227,21.5418739318848,20.1773223876953,21.5134735107422,19.637622833252,21.8737983703613,19.6480350494385,47693,97.31,97.18,39.939,-85.9107,34.5,666,19.3,0,0,0,0,0,0,0,0,0.485507249832153,0.869565188884735,0.21014492213726,0.0507246367633343,0,33165
"408","2475",21.718189239502,17.3627128601074,20.4705429077148,17.3128967285156,21.4691467285156,19.4478569030762,21.0392799377441,20.3593368530273,21.5003414154053,19.5746879577637,21.9234313964844,19.5818138122559,47693,97.38,97.12,39.9403,-86.0124,32,650,20.3,0,0,1,0,0,0,0,0,0.501858711242676,0.821561336517334,0.211895912885666,0.0260223057121038,0.0297397766262293,274569
"409","2476",19.8925933837891,17.4157466888428,18.6927623748779,17.5816497802734,23.0992736816406,19.7549514770508,21.5823059082031,18.1034507751465,21.3405628204346,17.8018417358398,21.9252548217773,18.5918502807617,47693,96.91,95.45,39.9813,-85.9966,57.1,1045,18.3,0,0,1,1,0,0,0,0,0.50923228263855,0.753158390522003,0.122448980808258,0.131195336580276,0.034013606607914,274569
"410","2478",21.1959037780762,16.9630260467529,20.488805770874,17.0486736297607,20.4174213409424,18.6992340087891,20.285192489624,19.3243427276611,20.6115093231201,18.6550998687744,21.1337089538574,18.4007701873779,49551,96.62,96.67,40.1562,-86.0145,24.5,462,18.9,0,0,1,1,0,0,0,0,0.549568951129913,0.950431048870087,0.131465524435043,0.237068966031075,0.00646551745012403,274569
"411","2479",21.006799697876,18.5315818786621,20.3385467529297,18.8819160461426,23.293342590332,20.9133758544922,22.9483947753906,20.881404876709,23.1335849761963,19.9819068908691,23.9800491333008,20.3080959320068,47693,97.15,97.18,39.9811,-85.9613,56.3,1119,19.9,0,0,0,1,0,0,0,0,0.4891696870327,0.747520267963409,0.13615870475769,0.155094683170319,0.0378719568252563,274569
"412","2481",21.4015312194824,16.9440383911133,19.9651298522949,16.6419639587402,20.9121856689453,19.1201019287109,20.995906829834,19.8480567932129,21.2952613830566,19.4809322357178,21.4411010742188,19.1735420227051,47693,97.41,97.12,39.9938,-86.0114,31.5,656,20.8,0,0,1,1,0,0,0,0,0.483271390199661,0.776951670646667,0.167286247014999,0.163568779826164,0.0334572494029999,274569
"413","2482",21.1669006347656,16.8435897827148,19.5641403198242,16.5388202667236,20.9316329956055,18.8737258911133,21.8483734130859,20.0654487609863,20.6655311584473,18.7054557800293,21.0126304626465,18.3560485839844,47693,97.03,96.5,39.9811,-85.9648,27.5,550,20,0,0,0,1,0,0,0,0,0.515021443367004,0.759656667709351,0.145922750234604,0.145922750234604,0.0128755364567041,274569
"414","2483",21.3809947967529,16.8090515136719,19.7141513824463,16.3041610717773,20.3150215148926,18.3087768554688,19.9602794647217,18.9375457763672,20.634449005127,18.7374954223633,20.9167976379395,18.5922603607178,47693,97.11,96.8352456322172,39.9726,-85.9067,30,514,17.1,0,0,0,1,0,0,0,0,0.53723406791687,0.797872364521027,0.164893612265587,0.138297870755196,0.0265957452356815,274569
"415","2485",21.1524276733398,19.0148468017578,20.7592544555664,19.317554473877,23.5276107788086,21.2602348327637,22.9581642150879,20.843713760376,23.5197067260742,20.4427394866943,24.396614074707,20.6641159057617,47693,97.58,97.31,39.9639,-85.9165,58.1,1139,19.6,0,0,0,0,0,0,0,0,0.480211079120636,0.854001760482788,0.12225154042244,0.0430958680808544,0.00615655211731791,274569
"416","2489",20.7441234588623,18.2146987915039,19.1976013183594,18.0602645874023,23.7915649414062,20.2628555297852,22.2291831970215,18.5866241455078,22.1217594146729,18.6279411315918,22.9026908874512,19.37331199646,47693,96.94,96.25,39.9639,-85.9211,56.4,1108,19.6,0,0,1,0,0,0,0,0,0.486437618732452,0.846292972564697,0.0895117521286011,0.0605786629021168,0.00904159154742956,274569
"417","2490",19.8455924987793,17.7234210968018,19.5938968658447,18.5692367553711,23.175106048584,20.5883750915527,21.8504657745361,19.7027950286865,22.3460502624512,19.3542003631592,23.2916259765625,19.9853801727295,47693,97.34,96.93,39.9455,-86.0603,59,1055,17.9,0,0,1,1,0,0,0,0,0.525554478168488,0.850530385971069,0.140790745615959,0.114754095673561,0.0318225659430027,274569
"418","2491",19.6058406829834,16.862476348877,18.6410751342773,16.9518299102783,22.8383712768555,19.1428413391113,21.090274810791,17.3712329864502,21.101806640625,17.6147441864014,21.6457901000977,18.4648056030273,48228,96.7,96.55,40.048,-86.1317,46.3,944,20.4,0,0,1,1,0,0,0,0,0.495698928833008,0.851772308349609,0.12674543261528,0.133190125226974,0.0139634804800153,274569
"419","2492",21.897777557373,17.240062713623,20.4324035644531,16.8537521362305,21.3737678527832,19.4828987121582,21.13037109375,20.0494346618652,21.5826110839844,19.4833526611328,21.8171710968018,19.7891483306885,48228,97.81,97.53,40.0192,-86.1727,28,470,16.8,0,0,0,0,0,0,0,0,0.473684221506119,0.899999976158142,0.168421059846878,0.0421052649617195,0.00526315812021494,274569
"420","2494",21.1918296813965,16.538330078125,19.8367137908936,16.4437561035156,20.7321166992188,18.8562602996826,20.1927032470703,19.4270439147949,20.6161956787109,18.7224521636963,20.9694023132324,18.595703125,48228,97.15,96.8,40.0237,-86.1087,34.5,599,17.4,0,0,0,1,0,0,0,0,0.483471065759659,0.842975199222565,0.198347106575966,0.17768594622612,0.0537190064787865,274569
"421","2495",20.5154762268066,15.8248653411865,19.1728286743164,15.991382598877,19.7523574829102,17.7201881408691,20.0829772949219,19.3297119140625,20.1074161529541,18.131462097168,20.7088851928711,18.3101005554199,48228,96.69,96.8,40.0495,-86.1093,31,549,17.7,0,0,1,1,0,0,0,0,0.527363181114197,0.766169130802155,0.164179101586342,0.303482592105865,0.17910447716713,274569
"422","2496",21.7378807067871,17.7103729248047,19.9331855773926,16.5223846435547,21.0277900695801,19.0443325042725,20.5610618591309,19.5174598693848,21.6055545806885,19.8616161346436,21.7238922119141,19.6045188903809,48228,97.49,97.39,40.0264,-86.1485,31,486,15.7,0,0,0,0,0,0,0,0,0.515789449214935,0.889473676681519,0.257894724607468,0.0526315793395042,0.00526315812021494,274569
"423","2497",20.2649326324463,16.5822505950928,19.7544555664062,17.1009006500244,20.6230735778809,19.3420333862305,20.3872528076172,19.2837924957275,20.5500736236572,18.9293441772461,20.6880912780762,18.4736862182617,47693,96.97,96.61,40.0519,-85.9096,24,370,15.4,0,0,0,1,0,0,0,0,0.507246375083923,0.863309323787689,0.0863309353590012,0.201438844203949,0.0503597110509872,274569
"424","2501",19.3523406982422,17.5771045684814,17.7365837097168,17.3665714263916,23.2823486328125,19.5503635406494,21.6717662811279,18.5128707885742,22.1474494934082,18.3406429290771,23.0252571105957,19.0713443756104,49551,96.98,96.18,40.1773,-86.0272,28,511,18.3,0,0,1,1,0,0,0,0,0.517578125,0.970703125,0.123046875,0.244140625,0.00390625,274569
"425","2503",20.8102073669434,18.6859111785889,20.1608619689941,18.741325378418,22.75950050354,20.3025608062744,22.0825576782227,19.9157447814941,22.2986431121826,19.282527923584,23.7984428405762,19.8884983062744,48228,96.89,97,40.046,-86.1334,53,871,16.4,0,0,1,1,0,0,0,0,0.508139550685883,0.869767427444458,0.148837208747864,0.166279062628746,0.0465116277337074,274569
"426","2504",20.9296855926514,16.8495349884033,19.5935974121094,16.3318614959717,20.5610084533691,18.6146545410156,20.1923351287842,19.5821800231934,20.8818016052246,18.9646606445312,21.4905815124512,19.1730613708496,48228,96.24,96.58,40.0365,-86.1827,21.5,362,16.8,0,0,0,0,0,0,0,0,0.472972959280014,0.831081092357635,0.121621623635292,0.148648649454117,0.0405405387282372,274569
"427","2506",20.0444736480713,18.9300785064697,18.7567348480225,18.7990894317627,23.7839679718018,21.0933494567871,22.8440284729004,19.8327312469482,22.807689666748,19.6004791259766,23.7621994018555,20.7963008880615,51417,97.48,97.45,39.9712,-86.085,70.2,1172,16.7,0,1,0,0,0,0,0,0,0.492268055677414,0.815292119979858,0.0816151201725006,0.0541237108409405,0.00773195875808597,274569
"428","2507",22.5885181427002,17.7520580291748,21.8170604705811,18.1493339538574,21.8794651031494,19.8730525970459,21.9471855163574,21.0673179626465,22.067699432373,20.2650279998779,22.1538391113281,19.7269382476807,51417,97.32,97.22,39.9556,-86.0968,30,589,19.6,0,1,0,0,0,0,0,0,0.47386759519577,0.832752585411072,0.132404178380966,0.0243902429938316,0.00348432059399784,274569
"429","2508",22.5864315032959,17.8812198638916,21.721923828125,18.3702068328857,21.7607269287109,20.1777076721191,21.6139373779297,20.5606136322021,21.6921787261963,20.0796070098877,22.1568126678467,20.0406169891357,51417,97.17,97.11,39.992,-86.0704,31,613,19.8,0,0,0,0,0,0,0,0,0.559374988079071,0.881250023841858,0.115625001490116,0.0187500007450581,0.00937500037252903,274569
"430","2509",22.7007579803467,17.6549415588379,21.8162975311279,18.3751468658447,22.0446605682373,19.9442596435547,21.3951148986816,20.5728855133057,21.3031558990479,19.6163787841797,22.1885604858398,19.5425205230713,51417,97.24,97,39.9775,-86.1226,26,517,19.9,0,1,0,1,0,0,0,0,0.454873651266098,0.794223845005035,0.137184113264084,0.191335737705231,0.0505415163934231,274569
"431","2510",22.8088607788086,18.5984153747559,21.799072265625,18.6820106506348,21.606128692627,20.0887107849121,21.603063583374,20.8330001831055,21.8833694458008,20.1797027587891,22.22532081604,19.8354072570801,51417,97.56,97.33,39.9679,-86.2215,31.5,687,21.8,0,0,0,0,0,0,0,0,0.531446516513824,0.676100611686707,0.100628927350044,0.0251572318375111,0.0251572318375111,274569
"432","2511",19.9151782989502,18.8344097137451,18.5717582702637,18.6658096313477,23.5922527313232,21.0691394805908,22.8465194702148,19.708080291748,22.6565856933594,19.2634296417236,23.5144824981689,20.3313426971436,51417,97.23,97.14,39.9749,-86.1424,68.5,1259,18.4,0,1,0,0,0,0,0,0,0.521149218082428,0.881883502006531,0.109337590634823,0.066241018474102,0.0327214673161507,274569
"433","2512",23.1822166442871,18.2654609680176,21.8624095916748,18.5102767944336,21.7197189331055,19.8663082122803,21.9256534576416,20.7802906036377,21.906135559082,19.6882572174072,22.2281608581543,19.471809387207,51417,97.35,97.13,39.9853,-86.1444,35.5,725,20.4,0,1,0,0,0,0,0,0,0.503896117210388,0.836363613605499,0.129870131611824,0.0207792203873396,0.0103896101936698,274569
"434","2513",21.6888008117676,17.1810474395752,20.895378112793,17.7897777557373,20.8967266082764,19.4222030639648,20.5980186462402,19.4465637207031,20.8347492218018,18.8888416290283,21.1882724761963,18.3961620330811,51417,96.87,96.63,39.939,-86.133,35.5,702,19.8,0,0,1,1,0,0,0,0,0.490963846445084,0.722891569137573,0.123493976891041,0.259036153554916,0.0933734923601151,274569
"435","2515",22.8390445709229,18.5303916931152,21.8819713592529,18.8636817932129,21.7090492248535,20.2072238922119,21.7233963012695,20.9172706604004,21.837718963623,20.1018486022949,22.3733997344971,20.1257476806641,51417,97.41,97.18,39.989,-86.0473,33,715,21.7,0,0,0,0,0,0,0,0,0.442708343267441,0.729166686534882,0.0885416641831398,0.0234375,0.03125,274569
"436","2516",23.0161418914795,18.1646118164062,21.980899810791,18.4902000427246,21.6561717987061,19.8678245544434,21.9882888793945,21.402229309082,21.8510322570801,19.9161567687988,22.247745513916,19.8558177947998,51417,97.62,97.29,39.9712,-86.0953,30.9,625,20.2,0,1,0,0,0,0,0,0,0.545454561710358,0.874608159065247,0.122257053852081,0.018808776512742,0.00313479616306722,274569
"437","2518",21.9788684844971,17.45090675354,21.5488166809082,17.9831428527832,21.2141666412354,19.4671459197998,21.0886497497559,20.205774307251,21.239725112915,19.2539215087891,21.7983665466309,19.0410747528076,51417,97.34,97.15,39.944,-86.1033,33,710,21.5,0,1,0,1,0,0,0,0,0.462643682956696,0.805157601833344,0.140401139855385,0.169054448604584,0.0286532957106829,274569
"438","2520",20.1328792572021,19.0212097167969,18.8673038482666,18.867561340332,23.7994785308838,21.152961730957,22.6948585510254,19.6387214660645,22.8309783935547,19.3890762329102,23.6329612731934,20.5420436859131,51417,97.13,96.78,39.9682,-86.2194,69,1283,18.6,0,0,0,1,0,0,0,0,0.514419317245483,0.770070135593414,0.0997661724686623,0.0935307890176773,0.00857365503907204,274569
"439","2521",19.8070335388184,17.1127891540527,18.4573764801025,17.0734558105469,22.7331199645996,18.9053955078125,21.4098052978516,17.7861289978027,20.9824085235596,17.4575805664062,21.5167579650879,18.1288032531738,47846,95.8,95.42,40.048,-86.0032,79.1,1347,17,0,0,1,1,0,0,0,0,0.498121708631516,0.908408403396606,0.136636629700661,0.202702701091766,0.0307807810604572,274569
