"","SchoolNo","z_s09_ELA","z_s09_math","Attendance_0809","FTE08","MEMBER08","PUPTCH08","county.pop","TITLEI08","STITLI08","male","white","sped","frpl","lep","study","trt","N.EXPT","prob"
"13",63,-0.631880788813105,1.25463744475833,0.368940577171544,0.886098419897503,1.05432835223643,0.463915937115151,0.454425101750117,-1.84015427297776,-1.00099113547736,-0.0607399523071999,0.367753050383643,-0.544580978161123,-1.61325898766806,-0.485518259073,0,0,1,0.0189538957099493
"14",64,1.47825153747959,0.801388318224781,0.750330085062404,-0.291310001957011,-0.0654974587642784,0.640942030671038,0.454425101750117,0.54307375891987,-1.00099113547736,-0.0340597131656119,0.536125426184982,-0.18574310626837,-1.31520745433163,-0.399461996969726,0,0,1,0.00348848663239081
"15",67,-0.638257026462414,1.47323763951032,0.840068792801427,1.46614521595818,2.27254889976858,1.52607249845047,0.454425101750117,0.54307375891987,-1.00099113547736,-0.028602896073745,0.149100052581901,-1.03387978547481,-1.49593120579806,-0.396087508428155,0,0,1,0.00573528211503872
"16",68,1.31495587802935,0.347649874755834,0.89615548513833,-0.447143469555402,-0.271657859115874,0.499321155826329,0.454425101750117,0.54307375891987,-1.00099113547736,0.304727671392163,0.353303075732632,-0.505447144325699,-1.43472056709586,-0.335241444756014,0,0,1,0.0241315024515378
"17",69,0.693988523424161,-0.563194285303154,0.436244607975815,-0.897329042617422,-1.31183078816256,-2.04985459137845,0.454425101750117,0.54307375891987,-1.00099113547736,0.19207333274788,0.684560125091152,1.96060667873776,-1.04887463993019,-0.558738239841524,0,0,1,0.168347337960676
"18",71,1.97270779739208,0.867132769971677,1.29997966996394,-0.308624831690165,-0.248230540894101,0.109863750003376,0.454425101750117,-1.84015427297776,-1.00099113547736,-1.10385264585756,0.492666647810381,-0.670909379899306,-1.75073483036696,-0.439157016375109,0,0,1,9.26282722965139e-05
"19",72,1.43564376883989,0.592304050189596,0.952242177475217,0.808181686098307,1.13866669783481,0.782562905515747,0.454425101750117,0.54307375891987,-1.00099113547736,-1.25727105099525,0.115435248372312,-1.14160906311564,-1.36863225637403,-0.309942844136705,0,0,1,0.00797376050391916
"20",73,-0.0722831221916061,-0.106414780003379,0.0885071154870911,-1.25228305214709,-1.33994357002868,-0.987698030043123,0.454425101750117,-1.84015427297776,-1.00099113547736,1.57065151610073,0.849131367465095,-0.0299086266516373,0.0619652878576647,-0.558738239841524,0,0,1,0.491717827425429
"21",77,0.705303679600481,-0.072799994219178,0.122159130889227,-0.784782649351917,-0.932308232969849,-0.810671936487236,0.454425101750117,0.54307375891987,0.998349997916735,0.678304299931831,-0.917634819852114,0.477606854816991,0.459614930212411,-0.558738239841524,0,0,1,0.267864575648701
"22",79,-0.767423820581841,1.37223876102041,0.772764761997155,0.66966304823307,1.1292957705461,1.06580465520517,0.454425101750117,-1.84015427297776,-1.00099113547736,-0.0671617394950376,0.523713098350857,-1.35713257006549,-1.73211988392498,-0.327392626955756,0,0,1,0.00707776039436019
"23",81,-1.17328520834485,-0.537382816962035,0.256767192497769,1.37091365242583,1.72434965337912,0.782562905515747,0.454425101750117,-1.84015427297776,-1.00099113547736,-0.509450306932309,0.367539839657108,-0.6480852859128,-0.381876645325509,-0.558738239841524,0,0,1,0.0345332804589749
"24",83,0.283899057451856,-1.62143444150933,0.110941792421859,-0.152791364091774,0.089122841499418,0.676347249382216,0.454425101750117,0.54307375891987,-1.00099113547736,0.517018132477807,0.0998940306356976,-0.518256754159344,-0.038427517539741,-0.019477289269399,0,0,1,0.00441085103656403
"25",85,0.454739576033556,0.949638472882015,0.40259259257368,-0.490430543888289,-0.365367132002962,0.322295062270441,0.454425101750117,-1.84015427297776,-1.00099113547736,0.814672926686461,0.693778790143841,-0.803743968200082,-0.6820349150604,-0.432053179311958,0,0,1,0.0982203370081789
"26",87,1.62127118770928,1.02814164910605,0.537200654182222,0.254107134637359,0.763829606286457,1.27823596747223,0.454425101750117,-1.84015427297776,-1.00099113547736,-0.29163864808121,0.411704597431071,-0.519834781514907,-1.68540429175789,-0.293749079035275,0,0,1,0.000628829063931343
"27",89,1.24804021388746,0.571733423761656,0.694243392725516,0.773552026631998,1.32608524360899,1.24283074876105,0.454425101750117,0.54307375891987,-1.00099113547736,0.161001887663382,0.615265739343899,-0.791181719210542,-1.23451376184679,-0.258850943371232,0,0,1,0.0225588040950013
"28",90,-0.853834991275436,1.09767616097526,0.660591377323381,0.981329983429853,1.37762534369689,0.888778561649279,0.454425101750117,-1.84015427297776,-1.00099113547736,0.131978784009593,0.519091958268454,-1.18651853930161,-1.45341279532041,-0.306864395975382,0,0,1,0.0204791755723997
"29",92,1.36888733292918,0.522396112238255,1.24389297762704,-0.654921426353257,-0.430963623023924,0.676347249382216,0.454425101750117,-1.84015427297776,-1.00099113547736,-1.34944197533211,0.45756042213838,-0.0539677098420025,-1.33723141599067,-0.558738239841524,0,0,1,0.0134741931869286
"30",94,1.70529819997758,1.25688229350569,2.11884537808253,-0.663578841219835,-0.370052595647317,0.924183780360457,0.454425101750117,-1.84015427297776,-1.00099113547736,0.20497166769652,0.446646641847405,-0.783931505454925,-1.91075346778976,-0.494762284691169,0,0,1,0.000126469926279007
"31",95,1.4131726847185,0.342263096212839,0.458679284910583,0.0203569332397722,0.192203041675216,0.463915937115151,0.454425101750117,-1.84015427297776,-1.00099113547736,-0.82719927137592,0.436658573951385,-1.69319444591363,-1.78053808194942,-0.358029344582537,0,0,1,0.0143705294511584
"32",107,-1.25647342903831,0.368797809322409,-0.31531706933852,1.32762657809294,1.50413286209446,0.463915937115151,0.454425101750117,0.54307375891987,0.998349997916735,-0.0241362093411071,-0.361267951227614,-0.890757553011457,-0.382177559583411,-0.558738239841524,0,0,1,0.0313901093280513
"33",118,-0.00938654920564232,-0.222157550361811,0.604504684986493,0.210820060304473,0.0984937687881269,-0.244188437108398,0.454425101750117,0.54307375891987,0.998349997916735,-1.02194858893764,-0.784112951794433,0.0297991990684741,0.0929688810294168,-0.558738239841524,0,0,1,0.475305743532454
"34",119,-1.66879209024679,0.0228292747430576,-1.02200939278334,0.886098419897503,0.955933615704989,0.251484624848086,0.454425101750117,0.54307375891987,0.998349997916735,0.436528970361192,-0.165102612617928,0.480796098404495,-0.224639992193377,-0.539976962269458,0,0,1,0.00379330586233959
"35",121,-2.44054360387131,-1.15743643834928,-1.98670050097785,0.782209441498575,0.257799532696178,-0.952292811331946,0.454425101750117,0.54307375891987,0.998349997916735,0.364262774277231,-1.23389289942938,0.892100657345143,1.35475958525325,-0.534596369074111,0,0,1,4.60170787160913e-07
"36",125,-1.97031775786638,-0.603720672799451,-1.66139768542388,0.496514750901524,0.346823341938912,-0.244188437108398,0.454425101750117,0.54307375891987,0.998349997916735,0.306133686102554,-0.97113339446356,0.43732774545913,1.24158081859584,-0.558738239841524,0,0,1,0.000204826338329035
"37",126,-1.88687221297796,-0.615689622573964,-0.909836008109562,0.678320463099647,0.848167951884837,0.463915937115151,0.454425101750117,0.54307375891987,0.998349997916735,0.738286367493282,-0.934930752871877,-0.396684344332028,0.502149261545092,-0.500841444048851,0,0,1,0.000378597587479661
"38",127,-1.58610287945631,-0.16985858370322,0.200680500160882,1.01595964289616,0.745087751709039,-0.385809311953107,0.454425101750117,0.54307375891987,0.998349997916735,-1.15210263067227,-0.83795428289031,1.23493189717385,0.264738817676177,-0.558738239841524,0,0,1,0.00612623720081565
"39",128,-2.47095903938274,-1.08454431093025,-1.29122551600041,2.04619201201886,1.62595491684767,-0.421214530664285,0.454425101750117,0.54307375891987,0.998349997916735,-1.06759300649164,-1.7715648083206,0.104234070096194,1.15726208542333,1.10256005723313,0,0,1,4.7327956602505e-07
"40",129,-2.17475685490195,-0.975361177470837,-0.461142469414431,1.44017297135845,1.13398123419046,-0.35040409324193,0.454425101750117,0.54307375891987,0.998349997916735,0.119916657809796,-0.907048502449147,0.243276534004444,0.923901260815818,1.17320763978631,0,0,1,1.16330709756967e-05
"41",133,-2.39582321780754,-1.28951981899703,-1.31366019293517,0.617718559033606,0.243743141763114,-0.704456280353704,0.454425101750117,0.54307375891987,0.998349997916735,0.798252154884413,-0.76844038905329,0.203648237768902,0.979869697138953,-0.558738239841524,0,0,1,3.71549534438847e-07
"42",134,1.00734257392945,-0.0277806900377491,0.638156700388629,0.661005633366493,0.309339632784076,-0.633645842931349,0.454425101750117,0.54307375891987,0.998349997916735,-0.84518589956073,-1.07817248862368,0.207455364890493,0.327654536195218,-0.477240204766817,0,0,1,0.115987435383347
"43",136,-0.218055146131201,-0.935920730190651,-0.0124489307192998,1.37957106729241,0.351508805583266,-1.58958674813314,0.454425101750117,0.54307375891987,0.998349997916735,-0.103528679983591,-2.42105652214051,-0.741748443604137,1.99224516156915,2.39772646075374,0,0,1,0.136288302801751
"44",137,-0.733626206839019,-2.68989660018567,-0.0236662691866837,-0.412513810089093,-0.988533796702102,-1.97904415395609,0.454425101750117,0.54307375891987,0.998349997916735,-1.07458385963335,-2.51878822589814,0.5069997534414,1.98299531309196,2.55360564532669,0,0,1,1.77022188405458e-07
"45",141,-0.506728820807771,-1.89442071133942,-0.135839653860458,-0.0748746302925779,-0.641809487019874,-1.58958674813314,0.454425101750117,0.54307375891987,0.998349997916735,0.03943489577061,-1.55948783207283,0.115095907748575,1.41726816072268,2.4268064132847,0,0,1,0.000456792061330617
"46",149,-0.482587261939875,-1.84917391770556,-1.01079205431595,-0.230708097890969,-0.79642978728357,-1.73120762297785,0.454425101750117,0.54307375891987,0.998349997916735,0.69370090101852,-1.21569880497879,0.943692506355294,1.75430128490837,-0.558738239841524,0,0,1,0.00067207193495037
"47",153,0.74112860992916,-0.190139482998408,0.380157915638928,0.652348218499915,0.121921087009899,-1.0231032487543,0.454425101750117,0.54307375891987,0.998349997916735,-0.179789437860573,-0.904090540977215,0.820522622565166,0.762001581102816,-0.558738239841524,0,0,1,0.236717008020255
"48",154,1.71137161965149,1.36807312868898,1.04198088521424,0.280079379237091,0.478016323980836,0.534726374537505,0.454425101750117,0.54307375891987,0.998349997916735,-0.079774431455137,-0.123919206522185,-1.65663041640307,-0.997812788976544,-0.558738239841524,0,0,1,6.76829685636138e-05
"49",157,0.0491127655753569,-1.32641174057198,-0.573315854088206,1.55271936462395,0.801313315441292,-1.05850846746548,0.454425101750117,0.54307375891987,0.998349997916735,-0.592354854319842,-0.973430357702066,0.0448513916491486,0.923815092974629,0.503838211197214,0,0,1,0.0286514324014393
"50",161,0.478278342312022,-0.478973826992001,0.245549854030385,0.860126175297771,0.229686750830051,-1.12931890488783,0.454425101750117,0.54307375891987,0.998349997916735,-0.145575919902191,-0.71752530770736,-0.601396445164275,0.965500671071593,0.645515084046592,0,0,1,0.285725232863474
"51",162,0.452898499610849,-0.336252095253716,0.312853884834657,0.0982736670389681,0.135977477942962,0.109863750003376,0.454425101750117,0.54307375891987,0.998349997916735,-1.48084071008932,-0.391646206548111,-0.518256754159344,0.0134997816688557,-0.558738239841524,0,0,1,0.34607829742795
"52",164,0.342887430371329,-0.393572998880652,0.0997244539544749,0.531144410367833,0.454589005759064,-0.0671623435525106,0.454425101750117,0.54307375891987,0.998349997916735,0.649590519514357,-0.699576473064041,0.355897281586611,0.220709205024353,-0.558738239841524,0,0,1,0.367048582755258
"53",178,0.39393429526213,-0.962049825314318,0.189463161693498,0.886098419897503,0.721660433487267,-0.20878321839722,0.454425101750117,0.54307375891987,0.998349997916735,-0.857949553100257,-1.84678771173818,-1.44179363397691,1.04475812067223,0.204483675396734,0,0,1,0.103283361379026
"54",186,0.443134397007635,-0.78529910529844,-0.337751746273272,1.02461705776274,0.435847151181646,-0.987698030043123,0.454425101750117,0.54307375891987,0.998349997916735,0.605281815935225,-0.683261129461676,-0.535494226817692,0.805177593577856,0.268327393695676,0,0,1,0.164370748003668
"55",189,0.171365926765335,-1.15421939411186,0.469896623377951,0.435912846835483,-0.271657859115874,-1.55418152942196,0.454425101750117,0.54307375891987,0.998349997916735,-2.25194431774885,-1.01710437095567,1.2853069071469,0.622051543285825,0.563646971684561,0,0,1,0.0616260727667949
"56",193,1.26819253689271,0.428597489529865,1.27754499302917,-0.983903191283195,-0.829228032794051,0.393105499692796,0.454425101750117,0.54307375891987,0.998349997916735,1.65088611555399,-1.07024309623963,-0.654315330652544,0.166455778015391,-0.558738239841524,0,0,1,0.0270148511517235
"57",197,0.575480069027594,-0.420129173259286,-0.169491669262594,-0.429828639822248,-0.285714250048937,0.393105499692796,0.454425101750117,0.54307375891987,0.998349997916735,-0.808941800357418,-1.79217427892902,-0.428670642498088,0.753734584564193,-0.558738239841524,0,0,1,0.265941627971987
"58",205,-0.159477638915263,-1.47649146841963,0.0324204231502037,0.505172165768101,-0.220117759027975,-1.55418152942196,0.454425101750117,0.54307375891987,0.998349997916735,0.408710599311922,-1.64137087182467,-0.565537160700123,0.950134252242459,1.66083584956969,0,0,1,0.0120006169138407
"59",209,0.483096417985023,-1.10669126757324,-0.0236662691866837,-0.32593966142332,-0.271657859115874,0.109863750003376,0.454425101750117,0.54307375891987,0.998349997916735,-0.414562074165637,0.00263080572128933,-0.114614158471614,-0.055822381205377,-0.558738239841524,0,0,1,0.0513549242998266
"60",213,0.246188978600711,-0.832514970371802,-0.977140038913817,-0.672236256086412,-0.993219260346457,-1.37715543586607,0.454425101750117,0.54307375891987,0.998349997916735,-0.98137618444947,-0.377189034910549,-0.0460202703947785,1.76027702469486,-0.558738239841524,0,0,1,0.181349642377887
"61",217,-0.558559031728559,-2.02561666851004,-0.741575931098884,0.886098419897503,0.135977477942962,-1.3417502171549,0.454425101750117,0.54307375891987,0.998349997916735,1.32774397468435,-1.56203983852219,0.409307777305939,1.27104402696907,2.71732509168842,0,0,1,0.000146292379845618
"62",221,0.535253615451968,-0.188547056831469,0.0660724385523393,0.202162645437896,-0.135779413429595,-0.810671936487236,0.454425101750117,0.54307375891987,0.998349997916735,-2.04851618938523,0.026244793308383,0.498126396201416,0.553511218933134,-0.558738239841524,0,0,1,0.344332286907237
"63",233,1.20213983289643,0.482089702750225,0.40259259257368,-0.144133949225196,-0.093610240630405,0.109863750003376,0.454425101750117,0.54307375891987,0.998349997916735,0.616796336405728,0.0216142071811314,-0.450774952728586,-0.246558936795966,-0.558738239841524,0,0,1,0.0337297339044245
"64",239,0.678630107521162,-0.17951400866922,0.0548551000849714,-0.317282246556742,-0.496560114044886,-0.633645842931349,0.454425101750117,0.54307375891987,0.998349997916735,0.35499047726599,-0.141358179649624,0.115095907748575,-0.16391859160513,-0.558738239841524,0,0,1,0.271798841168936
"65",240,-1.7603255762694,-0.497831844146108,-1.88574445477145,0.738922367165688,1.04495742494772,0.74715768680457,0.454425101750117,0.54307375891987,0.998349997916735,0.0448665525992188,-0.836515335392027,0.0447655672891775,0.196442994572861,0.134867008810874,0,0,1,0.00123786671999812
"66",249,-0.0648192988562992,-1.49128794039743,0.492331300312703,-0.802097479085072,-0.979162869413393,-0.952292811331946,0.454425101750117,0.54307375891987,0.998349997916735,0.760502879933187,-2.22119986037477,-0.130674463171646,1.55254332388063,-0.341870590012733,0,0,1,0.0114735312276069
"67",253,-0.240398278995455,-1.04123546989566,-0.225578361599481,-0.334597076289897,-0.857340814660178,-1.69580240426667,0.454425101750117,0.54307375891987,0.998349997916735,-0.796324668350874,-1.88037110003742,-0.238573574515718,1.70008205576138,1.10567682869932,0,0,1,0.0924789517833327
"68",257,0.0822322376551081,-0.245621155863777,0.122159130889227,-0.19607843842466,-0.773002469061798,-1.73120762297785,0.454425101750117,0.54307375891987,0.998349997916735,1.43270371282397,-1.87078448904738,0.840117801885407,1.56158286897042,0.4186721973211,0,0,1,0.466541368090509
"69",265,0.0460220318741828,-0.862913784981911,0.391375254106312,-0.784782649351917,-1.17595234247628,-1.76661284168903,0.454425101750117,0.54307375891987,0.998349997916735,0.117656674164753,-1.73170474812669,0.274441407480632,1.72672084386513,-0.277525236812735,0,0,1,0.183419883603942
"70",269,0.674558414181669,-0.465888891224483,0.133376469356611,0.0463291778395042,0.168775723453443,0.322295062270441,0.454425101750117,0.54307375891987,0.998349997916735,0.767028268204969,-0.153802444111566,-0.702303593696907,0.256161347634763,-0.558738239841524,0,0,1,0.206835946805768
"71",270,0.667387457057264,0.337086638107078,0.413809931041063,0.981329983429853,0.810684242730001,-0.20878321839722,0.454425101750117,0.54307375891987,0.998349997916735,-0.444913491716888,-1.00607139057496,-0.583073592533796,0.324101997667674,0.389053716558281,0,0,1,0.24638036951267
"72",273,0.15772632275035,-1.09222959139331,-0.0573182845888193,-0.170106193824928,-0.285714250048937,-0.35040409324193,0.454425101750117,0.54307375891987,0.998349997916735,-0.0356536898425654,-0.860944606611699,-0.107987791876295,0.872830389166289,0.294274559050943,0,0,1,0.0804949394551306
"73",275,0.439817616085537,-0.473290882935521,-0.606967869490341,0.453227676568638,0.314025096428431,-0.244188437108398,0.454425101750117,0.54307375891987,0.998349997916735,0.982932927104112,-0.425012785627551,0.456931221998457,-0.397245891536926,-0.412785482383954,0,0,1,0.302621482994202
"74",281,-0.354434126113416,-0.993838257098528,-0.438707792479679,-0.473115714155134,-0.416907232090861,0.0744585312921986,0.454425101750117,0.54307375891987,-1.00099113547736,1.0997283490744,-0.046483679552233,-0.00990792074840149,0.485172850458233,-0.117524747827732,0,0,1,0.0973816715561852
"75",285,-0.520669821117469,0.295589128184154,0.649374038855997,0.695635292832802,0.979360933926761,0.711752468093392,0.454425101750117,-1.84015427297776,-1.00099113547736,0.632903344925041,0.781798160552636,-1.4184587424402,-0.698076674344854,-0.558738239841524,0,0,1,0.328100369417941
"76",289,0.217398524055412,0.341645011662947,0.0660724385523393,-0.672236256086412,-0.585583923287621,0.145268968714554,0.454425101750117,-1.84015427297776,-1.00099113547736,0.0597362681734037,0.666992730734967,-1.38966700326764,-0.426739393291834,-0.558738239841524,0,0,1,0.41875883536809
"77",291,1.68435542253907,0.485961315695045,0.851286131268811,-0.00561531135995975,0.679491260688077,1.84471946685107,0.454425101750117,-1.84015427297776,-1.00099113547736,-0.140233064002647,0.627488696469434,-2.04228690987569,-1.55044121774975,-0.558738239841524,0,0,1,0.00213731032285827
"78",301,-1.6597900084641,-0.0864944300289857,-0.135839653860458,0.738922367165688,0.618580233311469,-0.137972780974865,0.454425101750117,0.54307375891987,-1.00099113547736,0.518980633010433,0.0098154224503687,-1.2085341730031,-0.0924851819844992,0.622356368112813,0,0,1,0.00397141570186232
"79",303,-2.5721514236415,-2.50585548705792,-0.124622315393091,0.435912846835483,-0.0982957042747594,-1.16472412359901,0.454425101750117,0.54307375891987,0.998349997916735,0.333200209285649,-2.55419517877765,-0.157778885055942,1.48284215714242,1.17715208023976,0,0,1,6.30065725171779e-12
"80",305,-0.734247481276686,-3.02149788816917,-0.158274330795226,-0.178763608691506,-0.168577658940076,0.00364809386984396,0.454425101750117,0.54307375891987,0.998349997916735,1.1548012052733,-1.3540935951952,-1.34902644630319,1.70382631773557,3.60280468901261,0,0,1,4.00290289620852e-09
"81",309,1.09328032497151,-0.506905668719726,-0.573315854088206,-0.32593966142332,-0.192004977161848,0.357700280981618,0.454425101750117,0.54307375891987,-1.00099113547736,-2.45576835025463,0.136302011249877,-0.869337763355826,0.440510711997179,-0.558738239841524,0,0,1,0.0519385033082518
"82",310,-0.485700742531195,-1.41696756552003,0.346505900236792,-0.282652587090433,-0.337254350136836,-0.20878321839722,0.454425101750117,0.54307375891987,0.998349997916735,-1.0277221293432,-2.57951994067142,-1.40945651901624,1.38215045704588,2.47569455718987,0,0,1,0.0111301883424335
"83",317,-0.615825749398795,-2.86134209448117,-1.10053076205498,-0.750152989885608,-0.758946078128735,-0.244188437108398,0.454425101750117,0.54307375891987,0.998349997916735,-1.13539473586619,-2.63628080245558,-0.250934615942328,1.68189579432932,-0.434513080276181,0,0,1,3.62475719885219e-08
"84",328,-0.605328059587795,-0.969237204334384,0.32407122330204,-0.412513810089093,-0.0373846768981518,1.13661509262752,0.454425101750117,0.54307375891987,0.998349997916735,0.0546035744726755,-0.0815393014125537,-0.427948525149207,0.275549919725921,1.27642869683624,0,0,1,0.0683972177482565
"85",346,-0.028587767865916,-0.0662392842567198,0.683026054258132,-1.22631080754736,-0.913566378392431,1.24283074876105,0.454425101750117,0.54307375891987,-1.00099113547736,0.721852275551847,0.32511607791069,-0.22349311953254,-0.509815155355182,-0.233987197864269,0,0,1,0.497402380510043
"86",353,0.0683424178482941,-0.346931222755619,0.817634115866675,-0.949273531816886,-0.683978659819064,0.888778561649279,-0.559443661977362,-1.84015427297776,-1.00099113547736,-0.355966781113305,0.821923159813912,-0.621196073148638,-0.384340641671773,-0.558738239841524,0,0,1,0.437810436826402
"87",357,0.776760191691487,1.1585746581604,1.01954620827949,0.306051623836823,1.39636719827431,2.65903949720815,-0.559443661977362,-1.84015427297776,-1.00099113547736,0.792665096429878,-0.00725830360967273,-0.699961703608905,-1.18014973033543,0.361177516192971,0,0,1,0.0200124950255071
"88",363,0.402070573537914,0.0624102933356503,1.31119700843131,-0.429828639822248,0.346823341938912,2.44660818494109,-0.559443661977362,-1.84015427297776,-1.00099113547736,-0.29163864808121,0.381526958110644,-0.932677956020451,-0.618115071916994,0.225483178162239,0,0,1,0.417985941991056
"89",366,0.665928812725428,0.784742957914375,0.907372823605698,-1.23496822241394,-0.815171641860988,1.84471946685107,-0.559443661977362,-1.84015427297776,-1.00099113547736,0.57454337433476,0.770886629319955,0.0476519623799239,-0.864333484802506,-0.335566287197167,0,0,1,0.107307049006683
"90",369,-0.0107869046313886,-0.249713819880303,-0.326534407805888,0.392625772502596,0.895022588328381,1.24283074876105,-0.559443661977362,0.54307375891987,0.998349997916735,0.287312329184416,0.294053209244649,0.145148435290593,0.528557819948159,0.0710768668734638,0,0,1,0.468813964775967
"91",371,-0.441335776626248,-0.259519473729971,0.380157915638928,-0.741495575019031,-0.187319513517494,1.9509351229846,-0.559443661977362,0.54307375891987,0.998349997916735,1.86972416514367,0.23896275117074,0.666934355728802,0.276570200820507,0.0110880726516727,0,0,1,0.371866192354536
"92",374,-0.867315367059324,-1.67336534740297,-1.16783479285925,-1.13973665888159,-0.646494950664228,2.12796121654049,-0.559443661977362,0.54307375891987,0.998349997916735,1.36900236634964,0.06342914884661,2.75657757473234,1.43549238985976,0.174744075830838,0,0,1,0.000820900579180353
"93",377,-0.660827628228278,-0.743482895529419,-0.102187638458323,-0.0402449708262688,0.656063942466305,1.91552990427343,-0.559443661977362,0.54307375891987,0.998349997916735,0.60915353644303,0.0830654519300087,0.234026949736377,0.490455746946665,0.934706841852107,0,0,1,0.121442939291193
"94",390,-0.848431183180709,-0.29875067363636,-0.438707792479679,1.2670246740269,1.80400253533314,1.10120987391634,-0.559443661977362,-1.84015427297776,-1.00099113547736,-0.0201890080435748,0.437680321135612,-0.682511873999483,-1.34965702064607,-0.190637224337896,0,0,1,0.165475222726122
"95",392,0.697524243164203,1.2136850510704,1.10928491601851,0.886098419897503,1.98673561746296,2.30498731009638,-0.559443661977362,-1.84015427297776,-1.00099113547736,-0.454691214016141,0.370862148573118,-0.891501450560444,-1.04612272182083,0.713579084795605,0,0,1,0.0194742610881037
"96",395,-0.763158778675919,-0.504796025967595,-0.53966383868607,1.29299691862664,1.8086879989775,1.06580465520517,-0.559443661977362,0.54307375891987,-1.00099113547736,0.855503593876694,0.27596583261025,-0.159649389384414,-0.40829584007147,0.159588305068332,0,0,1,0.157837322068826
"97",409,0.131020052016386,0.338082440993073,0.828851454334059,-1.2089959778142,-0.824542569149697,1.63228815458401,-0.559443661977362,0.54307375891987,-1.00099113547736,0.486876137117637,0.78095049048058,0.545801957801341,-0.40620317326583,-0.558738239841524,1,0,1,0.434651596071368
"98",410,-1.0075684267727,-0.659343990040889,-0.965922700446449,0.0896162521723907,0.103179232432481,0.0390533125810219,-0.559443661977362,-1.84015427297776,-1.00099113547736,-0.134483203844811,0.832812200463623,1.06955535631614,-0.416489055396077,-0.558738239841524,0,0,1,0.0521635762050794
"99",421,0.446694285318431,1.17585312590903,0.559635331116974,-0.499087958754866,-0.791744323639216,-1.09391368617666,-0.559443661977362,-1.84015427297776,-1.00099113547736,-0.862455460243248,0.707090741296682,1.01512326549642,-0.592318843735384,-0.558738239841524,0,0,1,0.0405316614298071
"100",433,-0.192810363090292,0.00425669246784775,0.200680500160882,-1.19168114808105,-1.48050747935932,-1.97904415395609,-0.559443661977362,0.54307375891987,0.998349997916735,0.0845812881140255,-0.377189034910549,1.60908047187951,0.737335228738801,1.12143838414042,0,0,1,0.481454744860238
"101",445,-0.89482630903281,-0.774285181998669,-0.0236662691866837,2.9465631581429,1.94925190830813,-0.952292811331946,-0.806745594616509,-1.84015427297776,-1.00099113547736,1.20523717295884,0.532683017555924,1.9045117733549,-0.300089631036952,-0.286500135354153,0,0,1,0.057310105913858
"102",446,0.129403601134065,0.491614213974743,0.357723238704176,0.176190400838164,-0.0889247769860506,-0.633645842931349,-0.806745594616509,0.54307375891987,-1.00099113547736,-0.43885504833052,0.540239178715632,0.968062994549596,0.0265325330115232,-0.358029344582537,0,0,1,0.373597422195769
"103",485,-0.300425900459337,0.111417101315046,-0.124622315393091,0.0636440075726587,-0.412221768446507,-1.23553456102137,-0.806745594616509,0.54307375891987,0.998349997916735,1.28212841743229,0.760999319235633,0.1559420801736,0.10120329535309,-0.558738239841524,0,0,1,0.448844588122861
"104",491,-1.35064555432002,-0.149547638631258,-1.02200939278334,-0.187421023558083,-0.566842068710203,-1.12931890488783,-0.806745594616509,0.54307375891987,0.998349997916735,-0.67418195043457,0.785450406320786,0.675617136217816,0.180918107698291,-0.558738239841524,0,0,1,0.0242877117573708
"105",494,0.824308300538801,0.246417068432755,0.00998574621545195,-0.96658836155004,-0.655865877952937,1.10120987391634,-0.792505895463075,0.54307375891987,0.998349997916735,1.42854930935861,0.766921989354385,0.621737847619943,0.457488738731062,-0.558738239841524,0,0,1,0.185371026574372
"106",510,0.765817515841691,2.27017611384534,0.51476597724747,1.64795092815631,1.64001130778074,0.180674187425731,-0.792505895463075,0.54307375891987,-1.00099113547736,-0.0978824209096957,0.409480053869718,0.0767993151768971,-1.71003412376734,-0.48193637066837,0,0,1,1.03329562682815e-05
"107",511,0.949436099973378,2.69268411852664,1.14293693142065,2.15873840528437,1.9726792265299,-0.0317571248413327,-0.792505895463075,-1.84015427297776,-1.00099113547736,0.85972163800792,0.606843240928269,-0.609926245676334,-1.93031661390761,-0.530177543662829,0,0,1,8.30585719215164e-08
"108",514,1.57693892045897,0.935843169107507,1.32241434689869,-0.386541565489361,-0.388794450224734,-0.102567562263689,-0.632804320652802,0.54307375891987,-1.00099113547736,0.0630840631996572,0.384656747636449,0.496250187534807,-1.83976140749555,-0.33939211130215,0,0,1,0.00119920087656601
"109",517,1.40865742702083,0.421777098211321,1.41215305463772,1.50077487542449,1.11523937961304,-0.456619749375462,-0.632804320652802,-1.84015427297776,-1.00099113547736,-0.373317742647462,0.619920390394923,1.96581007225924,-1.92739753523523,-0.558738239841524,0,0,1,0.0130731953826784
"110",521,0.242575066425808,0.730907364388548,0.110941792421859,0.314709038703401,0.290597778206659,0.00364809386984396,-0.632804320652802,-1.84015427297776,-1.00099113547736,0.0243860983228058,0.825691232084345,-0.0641823644054201,-0.978469320364759,-0.558738239841524,0,0,1,0.233958708926688
"111",529,0.300576792984442,0.543715736957677,-0.214361023132114,-0.732838160152453,-1.04944482407871,-1.41256065457725,-0.632804320652802,0.54307375891987,-1.00099113547736,0.582676059422857,0.800858029994566,0.278481116024826,-0.64644032623752,-0.558738239841524,0,0,1,0.316059835459528
