SchoolNo,z_s09_ELA,z_s09_math,Attendance_0809,FTE08,MEMBER08,PUPTCH08,county.pop,TITLEI08,STITLI08,male,white,sped,frpl,lep,prob
7585,-1.406341315,-3.44600501,-2.368090009,-0.499087959,-0.538729287,-0.244188437,-0.667708328,0.543073759,0.998349998,2.191415891,-1.353214438,-0.140112031,-0.02236462,0.055430949,9.28E-13
7588,-0.980402953,-2.679500761,-0.517229162,0.574431485,0.098493769,-0.952292811,-0.667708328,0.543073759,0.998349998,0.876857257,-1.716338395,-0.430803028,-0.265787694,2.527160849,8.49E-08
7593,-1.34277513,-3.141658461,-1.347312208,0.401283187,-0.032699213,-0.952292811,0.132655949,0.543073759,0.998349998,-0.852328454,-2.065028007,0.919636535,0.897492433,1.092254139,7.26E-11
7597,-1.590208693,-1.138708262,-2.009135178,1.431515556,0.829426097,-0.846077155,0.132655949,0.543073759,0.998349998,-0.622972675,-2.490548994,0.378740304,-0.212305335,3.011079897,0.000475648
7601,-0.668985232,-1.782645057,-2.076439209,-0.014272726,0.407734369,1.136615093,0.132655949,0.543073759,0.998349998,-1.547115063,-0.624502457,0.538704205,1.100861733,-0.271205848,0.000709225
7613,-1.175403512,-2.321037476,-1.594093655,-0.551032448,-0.857340815,-1.200129342,0.132655949,0.543073759,0.998349998,0.55211818,-2.416477271,-0.41987196,0.059041236,0.683513308,1.32E-06
7621,0.275135818,-0.815018671,0.167028485,-0.42982864,-0.773002469,-1.235534561,0.132655949,0.543073759,0.998349998,1.129957665,-0.530809163,1.598346982,0.057367156,-0.168045374,0.185457839
7630,0.332884485,-0.604827001,-1.212704147,1.518089705,0.777885997,-1.058508467,0.132655949,0.543073759,0.998349998,0.214312045,0.738633334,1.306041139,1.338433203,-0.55873824,0.278272667
7631,-1.912689933,-0.087181191,1.400935716,-0.559689863,-0.618382169,-0.350404093,0.132655949,0.543073759,0.998349998,-1.013457,0.858701335,-0.364049307,1.004784859,-0.55873824,0.0006539
7633,0.685068899,-0.278325984,0.0548551,-1.157051489,-1.241548833,-0.846077155,0.132655949,0.543073759,0.998349998,1.14089202,0.80801206,1.063201502,0.169115268,-0.55873824,0.250955713
7637,0.938671134,0.148216739,1.041980885,-1.148394074,-1.08224307,-0.067162344,0.132655949,0.543073759,0.998349998,0.588183197,0.791442572,1.188356754,-0.018665192,-0.55873824,0.141113363
7645,-1.256599959,-0.445580092,-0.225578362,0.669663048,0.885651661,0.570131593,0.132655949,0.543073759,0.998349998,-0.10352868,0.783384646,0.141460321,-0.23236817,-0.539351587,0.027783832
7649,0.198399184,-1.410014114,-0.191926346,0.435912847,0.459274469,0.10986375,0.132655949,0.543073759,0.998349998,0.400360352,0.794539526,0.842479398,0.352352394,-0.475381948,0.017041183
7653,0.81069713,-0.102880109,0.009985746,-0.923301287,-0.899509987,-0.173378,0.132655949,-1.840154273,-1.000991135,-0.823721975,0.880575452,0.943692506,-0.594173472,-0.55873824,0.20823662
7661,-0.706111,0.268127288,0.021203085,-0.455800884,-0.309141568,0.3931055,0.132655949,-1.840154273,-1.000991135,-0.497416301,0.85995631,-1.358719543,-0.861319495,-0.55873824,0.242165113
7663,0.625356891,-0.211390432,-0.203143685,-0.776125234,-0.618382169,0.428510718,0.132655949,0.543073759,-1.000991135,0.329124247,0.80982615,1.238880077,-0.380390519,-0.55873824,0.294959409
7665,-1.274324051,-0.056714773,-1.089313424,-0.239365513,-0.23417415,-0.031757125,0.132655949,-1.840154273,-1.000991135,-0.428070175,0.756181162,-0.87284632,-0.978920624,-0.55873824,0.037177791
7667,1.085621731,0.009199223,0.42502727,-1.243625637,-0.78705886,2.057150779,0.132655949,0.543073759,-1.000991135,0.063084063,0.745815027,-0.050623412,-0.723249936,-0.55873824,0.086489692
7691,0.438654681,-0.041309874,-0.75279327,-0.499087959,0.407734369,2.977686466,0.132655949,0.543073759,-1.000991135,-1.556157218,0.688417035,0.356769786,-0.519476455,-0.55873824,0.404156039
7697,-0.222665656,1.258854584,-0.0909703,-0.343254491,0.11255016,1.349046405,0.132655949,-1.840154273,-1.000991135,0.490425214,0.791442572,0.229272643,-0.703431063,-0.483176087,0.036665778
7701,-1.022311255,-1.139383219,-1.459485593,-0.646264011,-0.609011242,-0.031757125,0.132655949,-1.840154273,-1.000991135,-0.50206725,0.848598341,-1.015447124,-1.127434332,-0.55873824,0.00913443
7703,0.091673619,0.198144236,-1.122965439,-0.71552333,-0.454390941,0.817968124,0.132655949,0.543073759,-1.000991135,-0.178772667,0.77766754,-0.254006402,-0.896329758,-0.55873824,0.476200963
7721,-1.301590464,-0.078650336,-0.741575931,1.474802631,1.986735617,1.030399436,0.132655949,0.543073759,-1.000991135,0.473020232,0.445357931,-0.466220745,-0.149163157,-0.114560269,0.032277252
7725,1.345254736,0.756169424,0.009985746,0.003042104,0.056324596,0.145268969,0.132655949,0.543073759,0.998349998,-0.183680399,0.276195012,-0.299202392,-0.031908516,0.826022712,0.008467994
7729,0.838092916,-0.51321099,-0.214361023,0.695635293,1.307343389,1.384451624,0.132655949,0.543073759,0.998349998,-0.358030663,0.547637681,0.332214685,0.309189306,0.022861383,0.126582484
7733,1.098741,0.640939578,0.324071223,0.349338698,0.71697497,0.92418378,0.132655949,0.543073759,0.998349998,-0.291638648,0.371677207,-0.724403366,-0.099521863,0.114692887,0.037832625
7751,0.783894185,1.519800009,-0.304099731,-1.321542371,-1.419596452,-1.129318905,0.132655949,0.543073759,-1.000991135,-0.168714482,0.805856787,-0.028472948,-0.436022766,-0.55873824,0.002875724
7753,0.5231608,1.669492361,1.288762331,-1.027190266,-0.997904724,-0.208783218,0.132655949,0.543073759,0.998349998,0.345041813,-0.0143723,-0.88878087,-0.048080739,0.753589092,0.002189803
7755,0.953196445,2.010666448,1.243892978,-0.854041968,-0.810486178,-0.067162344,0.132655949,-1.840154273,-1.000991135,-0.882841934,0.768275023,0.425819503,-1.400901372,-0.33025267,5.00E-05
7761,-0.360220366,0.669399367,1.288762331,-0.611634352,-0.688664123,-0.421214531,0.132655949,-1.840154273,-1.000991135,-1.039546713,0.619172579,-0.583720516,-0.903257114,-0.404579314,0.239453734
7767,0.884788016,2.088594462,0.436244608,-0.923301287,-0.815171642,0.180674187,0.132655949,-1.840154273,-1.000991135,0.987510615,0.743364678,-0.043090833,-1.170128343,-0.481191628,3.40E-05
7789,1.390236711,0.917008759,1.064415562,-1.113764414,-1.18532327,-0.739861499,0.132655949,-1.840154273,-1.000991135,1.336592987,0.695003627,-0.217701142,-0.379927636,-0.244102382,0.003882596
7797,-1.182383964,0.30976215,-0.348969085,-0.490430544,-0.627753096,-0.562835406,0.132655949,-1.840154273,-1.000991135,0.213634198,0.584415856,-0.812257952,-0.339022281,-0.409956946,0.047972974
7803,0.73452206,-0.099757494,-0.180709008,-0.377884151,-0.360681668,-0.031757125,0.132655949,0.543073759,0.998349998,-1.408356212,0.561143276,0.253195341,0.55914875,-0.423339394,0.249942013
7818,-0.12616624,0.195671898,-2.177395255,-0.403856395,-0.49187465,-0.385809312,0.132655949,0.543073759,0.998349998,1.061684551,0.683863367,-1.300587022,0.308903068,-0.376816094,0.472946339
7831,-1.35631806,-0.932591014,-4.521818995,-0.628949182,-0.63243856,-0.173378,0.132655949,0.543073759,-1.000991135,0.693700901,0.790735019,-0.851600254,-0.217700384,-0.55873824,0.004413769
7837,-1.398642914,0.144787229,0.032420423,-0.196078438,-0.070182922,0.322295062,0.132655949,0.543073759,0.998349998,-0.454997577,0.69272758,-0.713500821,0.183218924,-0.55873824,0.018811788
7845,0.485757804,-0.356766922,-0.685489239,1.803784396,2.103872209,0.676347249,0.132655949,0.543073759,0.998349998,0.315330502,0.647347656,-0.979639438,0.257432054,-0.55873824,0.325992457
7851,0.242700174,-0.685886215,-0.707923916,0.435912847,0.388992515,-0.031757125,0.132655949,0.543073759,0.998349998,-0.379069823,0.601564251,0.339750634,0.339813088,-0.378524281,0.257566924
7854,-1.487833471,-0.382436746,-0.954705362,-0.594319522,-0.740204224,-0.669051062,0.132655949,0.543073759,0.998349998,-0.447805442,0.678858537,-0.432090652,0.013663097,-0.55873824,0.008838144
7881,-0.156721,-0.650470828,0.739112747,-0.256680342,-0.463761869,-0.669051062,0.132655949,0.543073759,-1.000991135,-0.291638648,0.61279335,0.246067511,-0.239213128,-0.55873824,0.290010474
7884,-0.205079467,0.543973272,0.929807501,-0.083532045,-0.487189187,-1.129318905,-0.75095524,0.543073759,-1.000991135,0.134215087,0.771060257,-1.178083379,-0.174845212,-0.457457038,0.337184433
7885,-1.03978371,-1.129424117,-0.348969085,-0.663578841,-0.936993697,-1.200129342,-0.75095524,-1.840154273,-1.000991135,-0.038265917,0.765066516,0.411023227,-0.663321549,-0.55873824,0.00889346
7889,0.042099615,0.489472379,3.038667132,-0.931958702,-1.026017506,-0.70445628,0.132655949,0.543073759,-1.000991135,-0.370716615,0.832508128,-0.900858639,-0.693858355,-0.55873824,0.381626377
7895,-1.343963655,0.085436089,0.088507115,1.024617058,1.091812061,0.251484625,-0.75095524,0.543073759,-1.000991135,0.413773732,0.527330934,-0.563648247,-0.393006434,-0.17760487,0.025906119
7897,0.574058388,-0.390933263,-0.741575931,-0.222050683,-0.238859614,-0.102567562,-0.75095524,0.543073759,0.998349998,0.253421455,0.346792502,-0.068812213,0.443947732,0.127833014,0.275930072
7899,1.132449048,0.00482327,0.907372824,-0.611634352,-0.257601468,1.136615093,-0.75095524,-1.840154273,-1.000991135,-0.10447441,0.747846601,-0.773875924,-0.547958831,-0.55873824,0.071432449
7901,0.581296165,0.018567067,0.167028485,-0.369226736,-0.252916005,0.286889844,-0.75095524,0.543073759,0.998349998,0.124183542,0.158414078,0.045715599,0.13689967,0.849345017,0.337050007
7905,1.035996547,-0.018361339,0.772764762,-1.338857201,-1.372741816,-0.775266718,-0.75095524,0.543073759,0.998349998,0.375848335,0.637137157,-0.539762887,0.236843056,-0.421155538,0.104587293
7909,-1.167790413,-0.518423932,0.021203085,-1.278255297,-1.447709234,-1.483371092,-0.67722694,0.543073759,0.998349998,0.797420386,0.880575452,-0.342812834,-0.461134095,-0.55873824,0.036791362
7913,-0.551554411,-0.510961849,-0.999574716,-1.312884956,-1.349314497,-0.739861499,-0.67722694,0.543073759,0.998349998,-0.407668902,0.845311117,-0.345665781,0.064780014,-0.55873824,0.244049998
7917,-1.037884345,-1.206276921,-1.04444407,-0.118161705,0.206259433,0.888778562,-0.67722694,0.543073759,0.998349998,0.620216652,0.81662123,-0.327290552,0.276363398,-0.55873824,0.006276898
7921,0.226629496,1.130447519,-0.034883608,-1.105106999,-1.255605224,-1.129318905,-0.67722694,0.543073759,0.998349998,0.168185883,0.740823917,-1.109385905,0.195822317,-0.55873824,0.065466909
7925,-0.673608537,-0.692553158,-1.380964224,-1.37348686,-1.419596452,-0.881482374,-0.67722694,0.543073759,0.998349998,0.663382784,0.664958682,-0.464921711,0.879449695,-0.55873824,0.13392058
7941,-0.642479418,-0.165549161,-0.853749316,-1.39080169,-1.250919761,0.286889844,-0.67722694,0.543073759,0.998349998,-0.291638648,0.841270234,1.565139955,0.918441451,-0.55873824,0.293132756
7953,-0.271005641,-0.215841499,-0.573315854,-0.118161705,-0.862026278,-2.120665029,-0.67722694,0.543073759,0.998349998,0.75385761,0.741559359,1.153022269,0.355218013,-0.55873824,0.440284582
7961,-0.637829101,0.126684648,-1.066878747,-1.382144275,-1.382112743,-0.598240624,-0.67722694,0.543073759,0.998349998,-0.902225696,0.777479969,-0.217701142,-0.096029912,-0.55873824,0.300321695
7965,-0.06154659,0.121323623,-1.145400116,0.972672569,0.862224343,-0.067162344,-0.67722694,0.543073759,0.998349998,0.354635274,0.756860827,-0.598040739,-0.441644545,-0.55873824,0.490762244
7985,1.433140189,0.514071286,-1.111748101,-1.079134755,-1.068186679,-0.314998875,-0.67722694,0.543073759,0.998349998,0.970931482,0.624759014,0.016787863,0.135983733,-0.450304415,0.009600102
7987,-1.594625855,-0.349643927,-1.571658978,-0.845384553,-0.594954851,0.817968124,-0.67722694,0.543073759,0.998349998,0.870024026,0.726113051,0.165974455,-0.157313692,-0.409086878,0.004819943
7994,0.751779841,-0.368744457,-1.078096085,-0.334597076,-0.290399714,0.074458531,-0.762708815,0.543073759,0.998349998,0.909839402,0.758856192,0.502665234,0.056413655,-0.55873824,0.197456127
8005,0.944674892,0.128491687,-0.147056992,0.643690804,0.510814569,-0.173378,-0.762708815,0.543073759,-1.000991135,0.604307966,-0.040056321,0.085197916,-0.462768322,0.056837995,0.139695339
8007,1.499657783,0.385773673,0.525983316,0.88609842,1.358883489,1.065804655,-0.686498033,-1.840154273,-1.000991135,-1.505161065,0.549584691,-0.953357737,-1.389578918,-0.302193052,0.008199611
8009,1.45378157,0.655837991,1.165371608,-0.542375033,-0.341939814,0.570131593,-0.762708815,-1.840154273,-1.000991135,-1.294893045,0.766233328,0.378740304,-0.928272918,-0.55873824,0.006137557
8017,0.628275601,-0.217054061,0.851286131,-0.170106194,-0.074868386,0.251484625,-0.762708815,0.543073759,-1.000991135,0.414920744,0.175000208,-0.592242797,-0.338381677,0.793599099,0.292425546
8019,1.987247325,1.851593375,1.569195793,-0.325939661,-0.07955385,0.711752468,-0.583951815,-1.840154273,-1.000991135,0.960321251,0.531783619,-0.006756533,-1.078210212,-0.289931692,3.91E-07
8021,1.447844632,0.896946765,0.974676854,0.730264952,0.951248152,0.570131593,-0.762708815,-1.840154273,-1.000991135,-1.210028217,0.260307889,-0.782739688,-0.919958933,0.422810638,0.003014036
8024,0.526203197,-0.756935892,-0.057318285,-0.291310002,-0.332568886,-0.173378,-0.762708815,0.543073759,0.998349998,0.790718876,0.474220771,-0.554155191,0.085132858,-0.427505504,0.154508525
8025,-1.190951012,0.375708338,0.772764762,-0.222050683,-0.051441068,0.463915937,-0.753932764,0.543073759,-1.000991135,0.318040411,0.528401485,-0.078243299,-0.670902299,-0.416569444,0.042329852
8026,-1.204792495,-0.023683734,0.660591377,-0.343254491,-0.454390941,-0.421214531,-0.753932764,0.543073759,-1.000991135,0.194599719,0.417534157,-0.513382916,-0.701596765,-0.258067937,0.051949045
8033,-1.044378582,0.91265856,-0.494794485,-0.343254491,-0.534043823,-0.669051062,-0.753932764,-1.840154273,-1.000991135,-0.053538197,0.572969949,-0.657210282,-1.420192736,-0.350120992,0.020892374
8035,0.910472099,-0.539119034,0.312853885,-0.957930947,-1.115041315,-0.98769803,-0.753932764,0.543073759,0.998349998,0.767028268,0.61934733,0.293562867,-0.204461773,-0.55873824,0.096282672
8041,-0.661229964,1.299560173,0.851286131,-0.170106194,-0.351310741,-0.562835406,-0.753932764,0.543073759,-1.000991135,-0.109060978,-0.192223782,-1.505541687,-0.595755325,0.852496108,0.014035798
8042,1.380732776,0.520578343,0.402592593,2.063506842,2.1179286,0.286889844,-0.753932764,0.543073759,0.998349998,0.302393687,-0.301963882,-0.953357737,-0.360260904,1.369723637,0.012683843
8045,-1.385945884,-0.014165661,-0.9659227,-0.325939661,-0.192004977,0.357700281,-0.714540631,-1.840154273,-1.000991135,-0.684882462,0.385437396,-0.226090927,-0.9424171,0.049178101,0.020998681
8049,-1.387322071,0.07422043,-0.102187638,0.418598017,0.721660433,0.782562906,-0.714540631,0.543073759,-1.000991135,-0.311630697,-0.197508394,-0.131621124,-0.414699188,0.653005384,0.020627355
8073,-2.869549242,0.657138544,-0.75279327,0.88609842,-0.004586431,-1.624991967,-0.685282271,0.543073759,0.998349998,-1.012857594,-0.442425895,0.319666437,0.78429374,1.007478127,2.97E-08
8077,-1.151544868,-0.766849925,-1.022009393,3.717073081,2.731724337,-0.775266718,-0.685282271,0.543073759,0.998349998,-0.137779198,-0.592805804,0.910548487,0.840726675,1.208216837,0.021289463
8089,1.087640518,0.933261378,0.335288562,0.427255432,0.585781988,0.428510718,-0.714540631,0.543073759,0.998349998,0.812922068,-0.489089806,-1.174979052,0.477827311,1.80905514,0.016180739
8091,0.821951154,0.209327703,-0.068535623,0.332023868,-0.046755604,-0.846077155,-0.714540631,0.543073759,0.998349998,-0.404504629,-1.151198062,0.128218478,1.081338523,2.509791812,0.191781358
8103,0.268527846,-1.161203964,-0.584533193,-0.135476534,0.018840887,0.428510718,-0.714540631,0.543073759,0.998349998,-1.002645487,-1.188116242,-1.105994028,1.024943826,3.089013483,0.05517908
8104,0.484219546,-0.361114976,-1.19026947,-0.490430544,-0.435649087,0.074458531,-0.714540631,0.543073759,0.998349998,-0.224528826,-0.864065625,0.582851893,2.107064079,0.610714759,0.325304942
8105,0.274595579,-0.327223339,-1.571658978,-1.08779217,-1.124412242,-0.562835406,-0.714540631,0.543073759,0.998349998,1.087836425,-0.663044794,0.536926786,1.937485498,0.255501194,0.409803009
8109,0.235271893,-1.636753495,-1.100530762,-0.888671628,-0.932308233,-0.456619749,-0.760805093,0.543073759,0.998349998,-2.251944318,0.029456673,0.616614833,0.874920498,0.307101808,0.004199453
8111,0.909324803,-0.09948279,-0.034883608,-0.126819119,0.117235623,0.676347249,-0.760805093,0.543073759,0.998349998,-0.606747265,-0.613419098,-0.22349312,-0.028235343,1.649568798,0.157972227
8117,0.090496467,-1.132834313,-1.089313424,0.150218156,-0.023328286,-0.421214531,-0.760805093,0.543073759,0.998349998,0.087866922,-0.540535215,0.981355917,1.219742118,2.43234537,0.070267133
8119,0.591746939,-0.642522647,0.469896623,-0.014272726,0.00946996,0.074458531,-0.760805093,0.543073759,0.998349998,-0.661455297,-0.387893428,0.102755091,0.433632364,1.401376208,0.178595392
8129,0.545503933,2.614934233,1.748673209,2.738785201,2.553676718,0.003648094,-0.760805093,-1.840154273,-1.000991135,-2.366918581,-0.126373829,-0.794902503,-1.662082528,-0.48369313,6.34E-07
8135,1.623634021,3.634359538,1.311197008,-0.178763609,-0.163892195,0.003648094,-0.760805093,-1.840154273,-1.000991135,-0.68847372,-0.325500053,-0.679448904,-1.5821389,0.726623404,1.73E-14
8138,1.631781673,0.058248953,0.525983316,0.54845924,0.510814569,0.003648094,-0.760805093,0.543073759,-1.000991135,0.324722681,-0.27014533,0.670431893,-1.501599367,1.074690435,0.004811098
8154,0.790922974,0.652820537,0.122159131,0.106931082,-0.098295704,-0.492024968,-0.760805093,0.543073759,-1.000991135,-0.23546022,0.523642253,0.193476625,-0.377592488,0.017621719,0.108760439
8155,-1.570578127,0.060880105,-2.603654117,0.349338698,0.295283242,-0.067162344,-0.760805093,-1.840154273,-1.000991135,1.198193779,0.209767725,-0.542257498,-0.881727137,-0.388135685,0.007098111
8163,0.738272454,-0.201657746,0.559635331,1.518089705,1.705607799,0.499321156,-0.760805093,0.543073759,-1.000991135,1.42285125,0.763782979,0.405104717,-0.52963524,-0.55873824,0.23661083
8167,-1.266376856,0.503351382,0.525983316,0.106931082,-0.149835804,-0.633645843,-0.800342826,-1.840154273,-1.000991135,0.958221109,0.70370231,0.74949013,-0.805939558,-0.444495455,0.023797056
8206,-1.283634638,0.263240557,-0.113404977,-0.611634352,-0.576212996,-0.031757125,-0.800342826,0.543073759,-1.000991135,1.142237354,0.721140608,0.253973205,-0.442826795,-0.55873824,0.031249217
8209,1.175035492,-0.463360754,0.245549854,0.158875571,0.140662942,-0.031757125,-0.210054152,0.543073759,-1.000991135,0.517018132,0.73600486,0.215098919,-0.107663916,-0.411667076,0.039513186
8213,1.240151308,0.993994624,-0.562098516,-0.957930947,-1.129097706,-1.058508467,-0.210054152,0.543073759,0.998349998,-0.291638648,0.772767067,-0.79636048,-0.755518985,-0.55873824,0.006356166
8225,1.585596956,1.060672641,1.389718378,0.011699518,0.051639132,0.10986375,-0.210054152,-1.840154273,-1.000991135,-0.341101506,0.625013833,0.40394933,-0.462397127,-0.405807662,0.000689896
8229,1.451187003,0.711167289,1.277544993,1.994247523,2.820748146,1.419856842,-0.210054152,-1.840154273,-1.000991135,0.353955946,0.556072099,-0.557724551,-1.531268637,-0.43078633,0.005361043
8251,0.049190958,-1.694075472,0.582070008,-0.273995172,-1.04475936,-2.403906778,-0.210054152,0.543073759,0.998349998,0.949888621,-1.855062447,3.160188537,2.094919799,-0.55873824,0.003191962
8261,-0.022704853,-1.742523214,-0.2367957,0.340681283,-0.281028786,-1.412560655,-0.210054152,0.543073759,0.998349998,-1.533165918,-0.982488215,1.021373405,1.737270211,-0.158888511,0.002297551
8265,-0.202460731,-1.0593799,-0.438707792,0.158875571,-0.758946078,-2.297691122,-0.210054152,0.543073759,0.998349998,0.108853542,-0.093177728,1.144159283,1.946759312,-0.55873824,0.088967509
8281,-0.666650832,-2.591215539,-0.034883608,0.591746314,-0.665236805,-2.651743309,-0.210054152,0.543073759,0.998349998,1.14089202,-2.021958147,1.899765764,2.268676443,-0.394697323,6.05E-07
8285,-0.374388836,-1.649715029,-0.449925131,0.860126175,0.159404796,-1.27093978,-0.210054152,0.543073759,0.998349998,0.523263798,-0.05182137,1.111651297,2.1225374,-0.459933676,0.003258726
8289,-0.092928768,-1.234025269,0.840068793,0.184847816,-0.065497459,-0.598240624,-0.210054152,0.543073759,0.998349998,0.407055942,-1.046907879,1.207336902,1.434869558,-0.337176486,0.044671131
8291,-2.219624385,-1.072694471,-1.62774567,0.712950123,-0.238859614,-1.872828498,-0.210054152,0.543073759,0.998349998,-1.165953356,-0.268202594,1.045569133,1.836590496,-0.438876968,5.26E-06
8293,0.047533278,-1.07503375,0.907372824,0.435912847,0.075066451,-0.739861499,-0.210054152,0.543073759,0.998349998,0.507627434,-0.15586573,1.397109082,1.346820834,-0.503823256,0.089830039
8301,-2.73166328,-2.312109588,-0.135839654,-0.317282247,-1.358685425,-3.289037246,-0.210054152,0.543073759,0.998349998,0.05132534,-1.996300384,0.772022006,1.847404291,-0.417354905,7.50E-12
8309,0.460972224,-1.313409431,1.221458301,-0.005615311,0.004784496,0.039053313,-0.210054152,0.543073759,0.998349998,1.050553355,-0.598147767,1.055665034,1.067250081,-0.443466243,0.020333285
8313,-2.20923261,-1.266867449,0.077289777,0.115588497,-1.035388433,-2.934985059,-0.210054152,0.543073759,0.998349998,0.48431571,-0.34279711,1.021373405,1.765505797,-0.458775808,2.33E-06
8317,1.054056156,-0.220288274,1.109284916,1.388228482,1.260488753,-0.067162344,-0.210054152,0.543073759,0.998349998,-0.391493073,-0.080450982,0.153970972,-0.072071213,-0.250007078,0.089554318
8318,-1.564001432,0.050097963,0.357723239,0.314709039,0.084437378,-0.492024968,-0.210054152,0.543073759,0.998349998,-1.303619216,0.535502887,-0.536414959,0.297878431,-0.533300485,0.007412222
8321,0.303717286,-0.955819619,0.312853885,0.141560741,0.229686751,0.251484625,-0.210054152,0.543073759,0.998349998,2.212281149,-0.403612771,0.066354931,0.478300157,-0.021125144,0.117985222
8323,-1.361807169,-0.333550121,0.458679285,0.964015154,1.461963689,1.101209874,-0.210054152,0.543073759,-1.000991135,-0.149298159,0.347026854,-0.501865598,-0.308273152,-0.412041777,0.019237205
8325,1.101098147,-0.019938742,1.322414347,2.063506842,2.1179286,0.286889844,-0.210054152,0.543073759,-1.000991135,0.215651459,0.499188692,0.320908427,-0.443237304,-0.421155538,0.081244455
8329,-0.283687033,-1.199034816,0.324071223,-0.42982864,-0.763631542,-1.200129342,-0.210054152,0.543073759,0.998349998,-0.831432856,-1.115442196,1.249913045,1.489289127,-0.373300681,0.045819186
8339,-2.257091356,-1.561330011,0.469896623,0.184847816,-0.365367132,-1.341750217,-0.210054152,0.543073759,0.998349998,-1.786351426,-0.862370959,0.335987067,1.594497369,-0.401549163,2.87E-07
8341,-1.144503284,-0.064277724,1.389718378,0.920728079,1.410423589,1.101209874,-0.210054152,-1.840154273,-1.000991135,-0.036312297,0.419826172,-0.906272056,-0.797825644,-0.394275624,0.067361483
8345,-1.159321461,0.09042798,0.884938147,-0.161448779,-0.093610241,0.180674187,-0.210054152,-1.840154273,-1.000991135,-0.264706806,0.472210338,-0.939481676,-0.559948682,-0.531043021,0.062716909
8349,-1.483824331,-0.118388022,0.772764762,1.102533792,1.16677948,0.251484625,-0.210054152,0.543073759,0.998349998,-0.394812748,-0.300538654,-0.278544909,-0.106561103,-0.115691426,0.011757148
8353,-0.701665404,-2.560878962,-0.292882392,0.089616252,-0.843284424,-2.403906778,-0.210054152,0.543073759,0.998349998,1.557443858,-1.474387964,2.398143933,2.02282909,-0.467992205,7.52E-07
8357,0.171603347,-1.551480362,0.593287347,0.661005633,0.656063942,0.074458531,-0.210054152,0.543073759,0.998349998,-0.291638648,0.481477133,0.895888856,0.487669294,-0.517728011,0.007592331
8361,0.430838281,-0.653467895,0.189463162,-0.152791364,0.02352635,0.463915937,-0.210054152,0.543073759,0.998349998,-1.728115777,0.07312169,0.580542155,1.262960676,-0.55873824,0.227028795
8365,0.315857016,-0.738624064,0.615722023,0.877441005,0.857538879,0.074458531,-0.210054152,0.543073759,0.998349998,-0.250115334,0.085533569,0.124795098,0.446748456,-0.344771841,0.215747177
8369,-2.032391178,-1.195379962,0.593287347,0.193505231,-0.013957359,-0.492024968,-0.78096708,0.543073759,0.998349998,0.053968648,-0.630358105,0.046785422,1.049340365,-0.421744758,1.48E-05
8376,0.348803043,-0.979218841,1.255110316,-0.776125234,-0.918251842,-0.775266718,-0.78096708,0.543073759,0.998349998,-1.011364258,0.415749529,2.00645763,0.703606174,-0.46601946,0.103321085
8381,1.260913532,0.430735032,1.479457085,0.26276455,0.089122841,-0.385809312,-0.78096708,-1.840154273,-1.000991135,0.105649309,0.518339198,0.068694488,-1.052394933,-0.55873824,0.027900148
8394,-0.884389751,-0.700874765,-0.909836008,-0.239365513,-0.552785678,-0.98769803,-0.78096708,0.543073759,-1.000991135,-0.727261966,0.715080071,-1.563902641,-0.262990336,-0.55873824,0.072653875
8403,-0.028761213,-0.135391786,-0.921053347,-0.014272726,-0.351310741,-0.916887593,-0.811615921,0.543073759,0.998349998,0.587318868,0.830487574,0.448734347,-0.187239918,-0.55873824,0.490425079
8409,0.50259619,-1.438847329,-1.235138824,-0.282652587,-0.220117759,0.145268969,-0.811615921,0.543073759,0.998349998,-0.732790564,0.728119211,0.906029095,0.531986223,-0.55873824,0.009511425
8431,0.259092152,-0.89312696,-0.135839654,-1.07047734,-0.983848333,0.074458531,-0.184854398,0.543073759,0.998349998,-0.20101582,0.797948648,0.517297899,0.097139405,-0.55873824,0.150639292
8434,-1.249889626,-0.35453495,-0.707923916,-0.07487463,0.046953669,0.322295062,-0.184854398,0.543073759,-1.000991135,0.924550756,0.834371922,0.375511908,0.092697722,-0.55873824,0.03306012
8435,0.393544755,-0.850649743,0.066072439,-1.061819925,-1.04475936,-0.279593656,-0.184854398,0.543073759,-1.000991135,-0.198291111,0.852204931,0.485783764,-0.551714133,-0.55873824,0.147173675
8445,-0.843796504,1.042595814,-0.326534408,1.535404535,1.279230607,-0.244188437,-0.184854398,-1.840154273,-1.000991135,0.008730495,0.469773259,0.068320076,-0.801493836,-0.386759859,0.026650071
8461,-1.816733599,-0.431400632,-0.640619885,0.158875571,-0.238859614,-0.98769803,-0.184854398,0.543073759,0.998349998,-0.291638648,0.799911176,1.430812905,0.518383014,-0.55873824,0.000935839
8473,-2.378226366,-1.434373728,-1.111748101,0.695635293,-0.201375904,-1.766612842,-0.184854398,0.543073759,0.998349998,-0.468159355,0.113428189,2.768367923,1.798547394,-0.528489561,2.00E-07
8477,-1.349842305,-0.007795956,-0.887401331,1.318969163,1.138666698,-0.137972781,-0.184854398,0.543073759,0.998349998,-0.136663267,0.692172513,0.979893273,-0.072541635,-0.523245336,0.02547677
8481,-1.903791634,-0.750536142,-1.010792054,0.609061144,0.159404796,-0.881482374,-0.184854398,0.543073759,0.998349998,0.778214225,-0.223434414,2.724593869,1.6113141,-0.430529911,0.00023052
